sofifa_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
201400,https://sofifa.com/player/201400/rafael-alcantara/17/158492,Rafinha,Rafael Alcântara do Nascimento,23,1993-02-12,174,71,Brazil,FC Barcelona,80,85,19000000,60000,"CM, RW, LW, CDM",Left,2,4,4,Medium/Medium,Normal,Yes,,#Dribbler,SUB,12.0,,2014-07-03,2020.0,,,75.0,73.0,77.0,85.0,62.0,63.0,,,,,,,"Flair, Playmaker (CPU AI Only), Technical Dribbler (CPU AI Only)",69,69,55,86,69,87,68,61,74,85,76-1,74-2,79-2,76,77-2,75,75,68,66-1,79,44,68,77,80,67,76,47,74,66,11,6,15,13,7,75+1,75+1,75+1,80+1,80+1,80+1,80+1,80+1,81+1,81+1,81+1,79+1,80+1,80+1,80+1,79+1,73+1,72+1,72+1,72+1,73+1,71+1,66+1,66+1,66+1,71+1
235521,https://sofifa.com/player/235521/alex-carbonell-valles/17/158492,Àlex Carbonell,Alejandro Carbonell Vallés,18,1997-09-15,175,70,Spain,FC Barcelona,64,73,550000,2000,"CF, RW",Right,1,3,3,Medium/Medium,Lean,No,,,RES,30.0,,2016-07-01,2018.0,,,65.0,60.0,60.0,71.0,41.0,38.0,,,,,,,,64,68,54,67,55,71,61,47,52,70,67,64,71,63,81,44,44,48,37,62,25,41,60,53,52,41,31,48,35,5,5,12,12,14,61+0,61+0,61+0,66+0,64+0,64+0,64+0,66+0,65+0,65+0,65+0,65+0,60+0,60+0,60+0,65+0,54+0,50+0,50+0,50+0,54+0,52+0,45+0,45+0,45+0,52+0
211575,https://sofifa.com/player/211575/andre-filipe-tavares-gomes/17/158492,André Gomes,André Filipe Tavares Gomes,22,1993-07-30,188,84,Portugal,FC Barcelona,84,90,39000000,90000,"CM, LM, CAM, CDM",Right,3,4,3,Medium/Medium,Normal,Yes,,,SUB,21.0,,2016-07-21,2021.0,SUB,15.0,69.0,71.0,80.0,83.0,71.0,81.0,,,,,,,Technical Dribbler (CPU AI Only),61,68,69,88+2,63,86,82+1,68,85+5,85+1,72-2,66-7,68-1,82+6,64,80+3,58-7,77-1,85+1,73,81+1,76+6,77+4,83+1,55,78,65,77+2,64+6,12,9,6,14,8,77+2,77+2,77+2,78+2,80+2,80+2,80+2,78+2,82+2,82+2,82+2,79+2,83+2,83+2,83+2,79+2,75+2,80+2,80+2,80+2,75+2,74+2,75+2,75+2,75+2,74+2
233113,https://sofifa.com/player/233113/carles-alena-castillo/17/158492,Aleñà,Carles Aleñà Castillo,18,1998-01-05,180,70,Spain,FC Barcelona,64,76,650000,2000,"CM, CAM, CDM",Left,1,3,3,High/Medium,Normal,No,,,RES,28.0,,2015-07-01,2017.0,,,57.0,49.0,60.0,73.0,47.0,40.0,,,,,,,Technical Dribbler (CPU AI Only),33,52,34,71,41,77,71,57,62,72,58,57,65,55,68,35,48,52,30,58,48,49,54,65,53,36,43,56,45,12,9,10,8,12,54+1,54+1,54+1,62+1,62+1,62+1,62+1,62+1,65+1,65+1,65+1,62+1,64+1,64+1,64+1,62+1,54+1,57+1,57+1,57+1,54+1,52+1,48+1,48+1,48+1,52+1
228321,https://sofifa.com/player/228321/sergi-palencia-hurtado/17/158492,Sergi Palencia,Sergi Palencia Hurtado,20,1996-03-23,172,66,Spain,FC Barcelona,66,78,975000,4000,"RB, LB",Right,1,3,2,Medium/Medium,Normal,No,,,RES,34.0,,2016-09-06,2017.0,,,75.0,36.0,54.0,59.0,63.0,65.0,,,,,,,,59,33,55,65,34,65,40,44,50,51,74,75,54,59,65,37,58,77,55,36,77,62,53,41,45,39,59,67,68,9,14,6,11,11,51+1,51+1,51+1,57+1,54+1,54+1,54+1,57+1,55+1,55+1,55+1,59+1,56+1,56+1,56+1,59+1,65+1,62+1,62+1,62+1,65+1,65+1,63+1,63+1,63+1,65+1
152729,https://sofifa.com/player/152729/gerard-pique-bernabeu/17/158492,Piqué,Gerard Piqué Bernabéu,29,1987-02-02,193,85,Spain,FC Barcelona,86,86,29500000,130000,CB,Right,4,3,2,High/Medium,Normal,Yes,,#Tactician ,RCB,3.0,,2008-07-01,2019.0,RCB,3.0,61.0,61.0,70.0,64.0,86.0,76.0,,,,,,,Long Passer (CPU AI Only),57,64,82,83,57,59,58,43,80,76,54-2,67-1,58,81,44,62,74,69,83,51,68,88,58,62,69,76,86,87,84+1,10,11,14,15,8,69+3,69+3,69+3,66+3,67+3,67+3,67+3,66+3,69+3,69+3,69+3,68+3,74+3,74+3,74+3,68+3,76+3,81+3,81+3,81+3,76+3,78+3,83+3,83+3,83+3,78+3
200458,https://sofifa.com/player/200458/lucas-digne/17/158492,L. Digne,Lucas Digne,22,1993-07-20,178,74,France,FC Barcelona,79,84,11500000,50000,LB,Left,2,3,3,High/Medium,Lean,Yes,,,SUB,19.0,,2016-07-13,2021.0,SUB,17.0,80.0,61.0,75.0,75.0,75.0,73.0,,,,,,,"Long Throw-in, Long Shot Taker (CPU AI Only)",78+1,52+5,64-3,80+3,45+20,73+3,68+3,57+20,69+2,79+2,79+5,80+5,70-1,76,78+12,77+10,75,79-1,68,69+6,75+2,77+3,67,72,58+30,71,74-3,77-1,81,6,12,9,6,13,69+1,69+1,69+1,74+1,73+1,73+1,73+1,74+1,74+1,74+1,74+1,75+1,75+1,75+1,75+1,75+1,79+1,77+1,77+1,77+1,79+1,78+1,75+1,75+1,75+1,78+1
235520,https://sofifa.com/player/235520/rafael-mujica-garcia/17/158492,Rafa Mújica,Rafael Sebastián Mújica García,17,1998-10-29,182,73,Spain,FC Barcelona,64,75,625000,2000,ST,Right,1,3,3,Medium/Medium,Lean,No,,,RES,35.0,,2016-07-01,2019.0,,,63.0,69.0,50.0,61.0,20.0,54.0,,,,,,,Backs Into Player,48,71,52,59,61,57,53,56,26,67,61,64,62,57,60,68,63,49,65,70,29,19,63,52,62,42,13,19,12,15,9,6,9,15,64+1,64+1,64+1,61+1,63+1,63+1,63+1,61+1,60+1,60+1,60+1,58+1,51+1,51+1,51+1,58+1,42+1,38+1,38+1,38+1,42+1,39+1,35+1,35+1,35+1,39+1
168651,https://sofifa.com/player/168651/ivan-rakitic/17/158492,I. Rakitić,Ivan Rakitić,28,1988-03-10,184,78,Croatia,FC Barcelona,87,87,43500000,160000,CM,Right,4,3,3,Medium/Medium,Normal,Yes,,#Playmaker  ,RCM,4.0,,2014-06-24,2019.0,,,66.0,84.0,86.0,82.0,59.0,66.0,,,,,,,"Finesse Shot, Set Play Specialist",81,83+1,49,87+1,80,84+1,88+1,84,92,87,67-2,65-2,71-1,79,66,84,51-1,76-2,63,88+1,67,69,80,87,78,81,52,65,53,14,11,12,5,9,78+3,78+3,78+3,82+3,82+3,82+3,82+3,82+3,84+3,84+3,84+3,82+3,84+3,84+3,84+3,82+3,73+3,75+3,75+3,75+3,73+3,69+3,64+3,64+3,64+3,69+3
215703,https://sofifa.com/player/215703/marlon-da-silva-barbosa/17/158492,Marlon Santos,Marlon da Silva Barbosa,20,1995-09-07,185,81,Brazil,FC Barcelona,72,82,3000000,20000,"CB, CDM",Right,1,3,2,Medium/Medium,Normal,No,,,SUB,33.0,Fluminense,,2017.0,,,59.0,44.0,56.0,59.0,72.0,74.0,,,,,,,,43,40,68,67,33,59,57,46,68,61,55,63,54,64,59,61,64,67,80,36,72,76,36,43,58,66,71,70,73,8,15,16,13,12,55+1,55+1,55+1,53+1,54+1,54+1,54+1,53+1,55+1,55+1,55+1,56+1,60+1,60+1,60+1,56+1,65+1,69+1,69+1,69+1,65+1,66+1,72+1,72+1,72+1,66+1
214944,https://sofifa.com/player/214944/gerard-gumbau-garriga/17/158492,Gerard,Gerard Gumbau Garriga,21,1994-12-01,188,77,Spain,FC Barcelona,70,74,1700000,20000,"CM, CDM, CB",Left,1,3,3,Medium/Medium,Lean,No,,,RES,36.0,,2014-07-01,2017.0,,,39.0,57.0,69.0,62.0,66.0,66.0,,,,,,,Leadership,48,48,68,81+6,46,56,64,62,76,77+5,46-3,33-15,58,58,48,70,52-1,61-1,73,72,60,70,48,67,50,46,58,75,50,10,14,14,12,9,60+1,60+1,60+1,59+1,61+1,61+1,61+1,59+1,65+1,65+1,65+1,60+1,70+1,70+1,70+1,60+1,61+1,70+1,70+1,70+1,61+1,61+1,66+1,66+1,66+1,61+1
189332,https://sofifa.com/player/189332/jordi-alba-ramos/17/158492,Jordi Alba,Jordi Alba Ramos,27,1989-03-21,170,68,Spain,FC Barcelona,86,87,35500000,150000,LB,Left,3,3,3,High/Medium,Normal,Yes,,"#Speedster, #Acrobat",LB,18.0,,2012-07-01,2020.0,LB,18.0,93.0,69.0,75.0,83.0,81.0,75.0,,,,,,,,83+1,73,63+3,79+2,60,80,77,64,70,84+2,93,93+1,90+1,82+1,86-1,64,81,90,66-1,66,75,83+1,77,68,59,75,81+2,84,83+1,13,15,13,6,13,76+2,76+2,76+2,81+2,79+2,79+2,79+2,81+2,79+2,79+2,79+2,82+2,78+2,78+2,78+2,82+2,85+2,80+2,80+2,80+2,85+2,84+2,79+2,79+2,79+2,84+2
190871,https://sofifa.com/player/190871/neymar-da-silva-santos-jr/17/158492,Neymar,Neymar da Silva Santos Junior,24,1992-02-05,174,68,Brazil,FC Barcelona,92,95,109000000,260000,LW,Right,5,5,5,High/Medium,Neymar,Yes,,"#Speedster, #Dribbler, #Acrobat",LW,11.0,,2013-07-01,2021.0,LW,10.0,91.0,84.0,78.0,95.0,30.0,56.0,,,,,,,"Diver, Flair, Technical Dribbler (CPU AI Only)",75+3,89+1,62,81+3,83,96+2,78,79,75+1,95+2,93+2,90,96+4,88+2,82-2,78,61,70-9,49+4,77+4,56,36,90+1,80+1,81,80,21,24,33,9,9,15,15,11,84+3,84+3,84+3,89+3,89+3,89+3,89+3,89+3,88+3,88+3,88+3,87+3,79+3,79+3,79+3,87+3,64+3,59+3,59+3,59+3,64+3,59+3,46+3,46+3,46+3,59+3
199575,https://sofifa.com/player/199575/jordi-masip-lopez/17/158492,Jordi Masip,Jordi Masip López,27,1989-01-03,179,72,Spain,FC Barcelona,70,71,1200000,30000,GK,Right,1,2,1,Medium/Medium,Lean,No,,,SUB,25.0,,2014-07-03,2017.0,,,,,,,,,68.0,68.0,67.0,75.0,61.0,64.0,,14,12,13,34,19,13,13,10,27,19,55,65,70,68-1,63,25,82,41,45,13,15,20,19,55+20,12,21,14,13,12,68-6,68,67,64,75-3,,,,,,,,,,,,,,,,,,,,,,,,,,
176580,https://sofifa.com/player/176580/luis-suarez/17/158492,L. Suárez,Luis Alberto Suárez Díaz,29,1987-01-24,182,85,Uruguay,FC Barcelona,92,92,83000000,255000,ST,Right,5,4,4,High/Medium,Normal,Yes,,"#Acrobat, #Clinical Finisher",ST,9.0,,2014-07-11,2019.0,RS,9.0,82.0,90.0,79.0,87.0,42.0,79.0,,,,,,,"Diver, Beat Offside Trap, Technical Dribbler (CPU AI Only)",77,94+4,77,83+1,88+1,86-2,86,84,64,91,88,77-1,86,93+2,60,87-1,69,89+1,76,86+1,78,41,92+1,84,85,83,30,45,38,27,25,31,33,37,88+4,88+4,88+4,87+4,89+4,89+4,89+4,87+4,87+4,87+4,87+4,86+4,81+4,81+4,81+4,86+4,68+4,66+4,66+4,66+4,68+4,65+4,58+4,58+4,58+4,65+4
205600,https://sofifa.com/player/205600/samuel-umtiti/17/158492,S. Umtiti,Samuel Umtiti,22,1993-11-14,181,75,France,FC Barcelona,82,87,23000000,80000,CB,Left,3,3,2,High/High,Normal,Yes,,,SUB,23.0,,2016-07-12,2021.0,SUB,22.0,75.0,64.0,70.0,70.0,82.0,78.0,,,,,,,Outside Foot Shot,69+5,51,72-6,78,70,69,72+10,63,71,73,74-2,75-2,68,75,66,83,87,80-2,76,74+4,79,86+1,58,56,61,66,80,85+7,83-3,15,10,14,12,15,69+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,69+2,70+2,72+2,72+2,72+2,70+2,78+2,79+2,79+2,79+2,78+2,79+2,81+2,81+2,81+2,79+2
199564,https://sofifa.com/player/199564/sergio-roberto-carnicer/17/158492,Sergi Roberto,Sergio Roberto Carnicer,24,1992-02-07,178,71,Spain,FC Barcelona,79,85,14000000,60000,"CM, RB, CDM",Right,1,3,3,Medium/Medium,Normal,Yes,,,RB,20.0,,2010-11-10,2019.0,,,75.0,65.0,81.0,75.0,67.0,73.0,,,,,,,,81,65,49,85,46,74,70,61,77,80,77-1,74-2,69,73,74-1,68,54-1,79-2,75,70,64,74,69,83,57,67,62,74,67,14,16,11,15,10,70+1,70+1,70+1,76+1,75+1,75+1,75+1,76+1,77+1,77+1,77+1,77+1,78+1,78+1,78+1,77+1,76+1,76+1,76+1,76+1,76+1,74+1,69+1,69+1,69+1,74+1
